date,JPY_lev_net,JPY_lev_pct_oi,JPY_lev_percentile,JPY_lev_long,JPY_lev_short,JPY_assetmgr_net,JPY_assetmgr_pct_oi,JPY_assetmgr_percentile,JPY_assetmgr_long,JPY_assetmgr_short,EUR_lev_net,EUR_lev_pct_oi,EUR_lev_percentile,EUR_lev_long,EUR_lev_short,EUR_assetmgr_net,EUR_assetmgr_pct_oi,EUR_assetmgr_percentile,EUR_assetmgr_long,EUR_assetmgr_short
2024-08-27,-21491,-6.752676279382515,74.25149700598801,32111,53602,9764,3.0679415193285973,52.69461077844312,52414,42650,20468,2.817269747935016,74.25149700598801,94322,73854,321544,44.25816805892207,43.712574850299404,442350,120806
2024-09-03,-16843,-5.153995624168056,76.64670658682635,34653,51496,20351,6.227451460395661,61.67664670658682,57631,37280,25852,3.492045910434939,82.63473053892216,95060,69208,325193,43.92653898159017,44.91017964071856,440669,115476
2024-09-10,-14572,-3.8702412128101478,77.84431137724552,36657,51229,27919,7.415129317900529,66.46706586826348,57419,29500,12827,1.7289671756383713,56.287425149700596,76583,63756,318428,42.921303485162184,40.7185628742515,436889,118461
2024-09-17,-15780,-7.911241683921329,77.24550898203593,30066,45846,29992,15.036372660593694,68.8622754491018,56250,26258,5718,0.8433615879622597,40.119760479041915,72490,66772,306139,45.15317824015009,34.73053892215569,427973,121834
2024-09-24,-5448,-2.622988704971546,84.4311377245509,36841,42289,31353,15.095184446948032,70.05988023952095,57478,26125,4766,0.7013836359515772,35.92814371257485,70914,66148,302991,44.58936828380284,33.532934131736525,428761,125770
2024-10-01,1375,0.700815494393476,88.62275449101796,38018,36643,29044,14.803261977573904,68.26347305389223,52582,23538,-103,-0.015265274908334247,31.736526946107784,70416,70519,294301,43.617336609686184,30.538922155688624,421463,127162
2024-10-08,7941,4.037420240486057,90.41916167664671,38912,30971,19708,10.020082873630425,61.07784431137725,55702,35994,17906,2.676008135925551,70.05988023952095,80224,62318,266665,39.85243547227673,23.353293413173652,404607,137942
2024-10-15,9513,4.8076777294297806,91.01796407185628,37868,28355,9331,4.715698611721778,52.09580838323353,55829,46498,12903,1.959509841589962,56.886227544910184,79699,66796,222639,33.81099834315645,13.77245508982036,377266,154627
2024-10-22,6826,3.2922088570353725,89.82035928143712,45083,38257,-19486,-9.398180748343284,35.92814371257485,39768,59254,-10156,-1.5606391920818612,17.365269461077844,74459,84615,193120,29.67611665762594,10.179640718562874,367611,174491
2024-10-29,-3462,-1.5325772264867592,85.62874251497006,44746,48208,-32924,-14.574977644381878,27.54491017964072,37607,70531,-30212,-4.565987833906374,7.784431137724551,75404,105616,192049,29.024672233347186,9.580838323353294,365328,173279
